"ИД";"ЧЛВК_ИД";"ПРИЗНАК";"СОСТОЯНИЕ";"НАЧАЛО";"КОНЕЦ";"ПЛАН_ИД";"ГРУППА";"П_ПРКОК_ИД";"ВИД_ОБУЧ_ИД";"ПРИМЕЧАНИЕ";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ";"КОНЕЦ_ПО_ПРИКАЗУ";"ВМЕСТО";"В_СВЯЗИ_С";"ТЕКСТ"
215237;157903;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219399;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219399;
215238;157917;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219404;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219404;
215239;157936;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219446;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219446;
215240;157937;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547814, Уч_ид 219483;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219483;
215245;158008;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547799, Уч_ид 219449;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219449;
215247;158025;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219415;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219415;
215248;158028;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219400;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219400;
215249;158067;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219405;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219405;
215250;158068;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219416;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219416;
215244;157999;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219407;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219407;
215223;157572;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219410;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219410;
215231;157778;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219414;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219414;
215219;157459;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219420;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219420;
215220;157518;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219423;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219423;
215228;157725;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";545502;1; # отменен ПП 547798, Уч_ид 219426;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219426;
219071;148787;обучен;утвержден;2010-09-02 00:00:00.000;2011-08-31 00:00:00.000;6523;"3106";547744;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231465;
219076;142183;обучен;утвержден;2010-09-02 00:00:00.000;2011-05-23 00:00:00.000;6525;"4105";547715;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;226724;
229597;159860;обучен;отменен;2011-09-01 00:00:00.000;2012-08-31 00:00:00.000;7508;"5113";704146;1; # отменен ПП 709889, Уч_ид 237867;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2012-08-31 00:00:00.000;;237867;
229598;159870;обучен;отменен;2011-09-01 00:00:00.000;2012-08-31 00:00:00.000;7566;"5112";704146;1; # отменен ПП 709889, Уч_ид 237868;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2012-08-31 00:00:00.000;;237868;
229599;159862;обучен;отменен;2011-09-01 00:00:00.000;2012-08-31 00:00:00.000;7566;"5112";704146;1; # отменен ПП 709889, Уч_ид 237869;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2012-08-31 00:00:00.000;;237869;
229600;159863;обучен;отменен;2011-09-01 00:00:00.000;2012-08-31 00:00:00.000;7566;"5112";704146;1; # отменен ПП 709889, Уч_ид 237870;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2012-08-31 00:00:00.000;;237870;
229601;159865;обучен;отменен;2011-09-01 00:00:00.000;2012-08-31 00:00:00.000;7566;"5112";704146;1; # отменен ПП 709889, Уч_ид 237871;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2012-08-31 00:00:00.000;;237871;
212839;134600;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";542781;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223337;
213815;142292;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6624;"5125";543893;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233232;
213817;142296;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6624;"5125";543893;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233234;
213818;142390;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6624;"5125";543893;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233235;
213819;141254;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6624;"5125";543893;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233236;
213397;154918;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6432;"1538";543336;1; # отменен ПП 547814, Уч_ид 219495;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;219495;
213405;154927;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6520;"1100";543382;1; # отменен ПП 546588, Уч_ид 217043;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;217043;
213406;154929;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6519;"1103";543383;1; # отменен ПП 546589, Уч_ид 217080;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;217080;
213407;154931;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6519;"1103";543384;1; # отменен ПП 546589, Уч_ид 217079;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;217079;
213408;154933;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6519;"1103";543385;1; # отменен ПП 546589, Уч_ид 217103;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;217103;
213409;154935;обучен;отменен;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6519;"1103";543387;1; # отменен ПП 546589, Уч_ид 217077;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;217077;
212963;145823;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6523;"3105";543060;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231448;
213009;154871;обучен;утвержден;2010-09-01 00:00:00.000;2010-09-01 00:00:00.000;6525;"4103";543062;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;;
210427;148459;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6893;"3125";541835;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231495;
210428;149422;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6893;"3125";541835;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231496;
210429;149491;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6893;"3125";541835;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231497;
210430;149582;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6893;"3125";541835;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231498;
210431;146009;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;7013;"4125";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231384;
210432;146111;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;7013;"4125";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;231385;
210433;145486;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7014;"4120";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233477;
210434;145524;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7014;"4120";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233486;
210435;145644;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7014;"4120";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233484;
210436;145702;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7014;"4120";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233483;
210437;146359;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7014;"4120";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233480;
210438;146399;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7014;"4120";541837;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;233479;
209121;153346;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6894;"2125";541548;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232567;
209122;153294;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6894;"2125";541548;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232588;
209123;153352;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6894;"2125";541548;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232585;
208018;134175;обучен;утвержден;2010-09-01 00:00:00.000;2011-07-06 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;236205;
208019;138366;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-21 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;227755;
208020;138368;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228505;
208021;138375;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228506;
208022;138380;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228816;
208023;138383;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-06-30 00:00:00.000;;228817;
208024;138390;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228818;
208025;138391;обучен;утвержден;2010-09-01 00:00:00.000;2011-06-29 00:00:00.000;6888;"6539";541138;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;228819;
208044;138331;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223318;
208045;138332;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223319;
208046;138336;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223320;
208047;138339;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223321;
208048;138344;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-12 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;225317;
208049;138345;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223323;
208050;138348;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223324;
208051;138352;обучен;утвержден;2010-09-01 00:00:00.000;2011-01-31 00:00:00.000;7175;"6508";541145;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;223325;
209011;153316;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232368;
209012;151764;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232367;
209013;153366;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232366;
209014;153408;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232365;
209015;153409;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;7010;"2100";541535;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232364;
209071;153341;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2105";541543;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232506;
209072;153338;обучен;утвержден;2010-09-01 00:00:00.000;2010-12-27 00:00:00.000;6521;"2105";541543;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;222748;
209073;153336;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2105";541543;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232507;
209074;153335;обучен;утвержден;2010-09-01 00:00:00.000;2011-02-14 00:00:00.000;6521;"2105";541543;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;224354;
209075;153251;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2105";541543;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232508;
209076;153248;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2105";541543;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232509;
209077;153287;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232510;
209078;153290;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232511;
209079;153256;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232512;
209080;148973;обучен;утвержден;2010-09-01 00:00:00.000;2010-10-03 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;220955;
209081;153235;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232513;
209082;153241;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232514;
209083;153242;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232515;
209084;153243;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232516;
209085;153245;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232517;
209086;153246;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232518;
209087;153247;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232519;
209088;153330;обучен;утвержден;2010-09-01 00:00:00.000;2010-10-28 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;222105;
209089;152187;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232521;
209090;153292;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232522;
209091;153291;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232523;
209092;152048;обучен;утвержден;2010-09-01 00:00:00.000;2010-11-08 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;222104;
209093;153354;обучен;утвержден;2010-09-01 00:00:00.000;2011-08-31 00:00:00.000;6521;"2106";541545;1;;ISU_UCHEB;2011-11-08 15:55:53.000;ISU_UCHEB;2011-11-08 15:55:53.000;2011-08-31 00:00:00.000;;232524;
