"ГРУППА";"ПЛАН_ИД";"КТО_СОЗДАЛ";"КОГДА_СОЗДАЛ";"КТО_ИЗМЕНИЛ";"КОГДА_ИЗМЕНИЛ"
"2120";7433;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3104";7434;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3105";7434;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3106";7434;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3100";7435;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3101";7435;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3125";7436;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"3120";7437;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4103";7438;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4104";7438;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4105";7438;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4106";7438;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4100";7439;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4101";7439;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4125";7440;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
"4120";7441;ISU_UCHEB;2011-11-08 15:56:02.000;ISU_UCHEB;2011-11-08 15:56:02.000
